name,latitude,longitude,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,us_l3name,grtgroup,soil pH in H20,soil organic carbon,soil sand,soil clay,soil bulk density,elevation,slope,aspect,gHM,NDVI,EVI,NBRT,greenness,landcover,impervious,percent_tree_cover,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
K0568_A1,33.843155,-118.205859,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.647507667541504,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,22.0,70.0,4.0,0.16210000216960907,0.15039999783039093,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
K0568_C3,33.843327,-118.206128,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.82365608215332,1.2435160276223307,167.79109823406958,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,24.0,75.0,4.0,0.16394999623298645,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
K0568_M8,33.842736,-118.205389,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.2,38.0,32.0,15.4,13.169600486755371,1.7563850675765198,106.53153884374001,0.8838689923286438,0.23788371682167053,0.26145053626632975,0.9574751531364137,0.31340503692626953,22.0,48.0,7.0,0.15929999947547913,0.15039999783039093,0.13930000364780426,0.14425000548362732,0.1551000028848648,0.18614999949932098,0.20409999787807465,0.20149999856948853,0.21295000612735748,0.06679999828338623,0.00139999995008111,0.2092999964952469,0.16850000619888306
K0569_A1,33.843778,-118.206671,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,38.0,31.0,15.0,13.09669303894043,3.0039392987400686,47.864323910530366,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.961983593605872,0.26751479506492615,24.0,75.0,4.0,0.17339999973773956,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.15569999814033508,0.16404999792575836,0.15354999899864197,0.1662999987602234,0.06390000134706497,0.00139999995008111,0.1704999953508377,0.14454999566078186
K0569_B2,33.843385,-118.205968,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.647507667541504,1.8280709282140355,167.79109823406958,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,24.0,70.0,4.0,0.16210000216960907,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
K0592_L7,33.84372,-118.206611,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.09669303894043,3.0039392987400686,47.864323910530366,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.26751479506492615,24.0,75.0,4.0,0.17339999973773956,0.14894999563694,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.15569999814033508,0.16404999792575836,0.15354999899864197,0.1662999987602234,0.06390000134706497,0.00139999995008111,0.1704999953508377,0.14454999566078186
K0592_M8,33.843075,-118.20579,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.647507667541504,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.2598399817943573,22.0,70.0,4.0,0.16210000216960907,0.15039999783039093,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
K0598_T9,33.843066,-118.205779,17.9,10.9,53.0,33.17,28.3,7.8,20.5,14.3,21.7,22.4,13.9,322.0,72.0,0.0,98.0,195.0,3.0,8.0,188.0,Southern California/Northern Baja Coast,289.0,7.7,0.4,37.0,31.0,14.9,13.169600486755371,1.8280709282140355,72.5538251276736,0.8838689923286438,0.17403315007686615,0.1612135046202049,0.9598263922818884,0.2598399817943573,22.0,70.0,4.0,0.16210000216960907,0.15039999783039093,0.1358499974012375,0.13529999554157257,0.14550000429153442,0.17710000276565552,0.19085000455379486,0.18504999577999115,0.19949999451637268,0.06615000218153,0.00139999995008111,0.18330000340938568,0.14855000376701355
EV_DB1,34.084657,-118.228064,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.9,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
EV_DB2,34.084958,-118.227975,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
EV_PN1,34.084569,-118.228059,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.3,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
EV_PN2,34.084845,-118.228096,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1711750030517578,0.17887499928474426,0.16767499595880508,0.18017499893903732,0.06547500193119049,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0554_G5,34.08496,-118.228077,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0554_K6,34.085254,-118.228155,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,53.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0557_E4,34.084496,-118.228155,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,14.8,90.88279724121094,0.8489339995518077,100.06914346402695,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13244999945163727,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0557_K6,34.084658,-118.228136,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.9,91.80513763427734,1.8338255137874482,164.9567981670088,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9655323452930101,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13314999639987946,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.13865000009536743,0.11469999700784683
K0790_B2,34.085227,-118.228221,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.1917448192834854,0.17925628110641595,0.9638716649797866,0.26029467582702637,23.0,53.0,10.0,0.15960000455379486,0.13120000064373016,0.11784999817609787,0.11315000057220459,0.1311500072479248,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0790_K6,34.084729,-118.228153,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1547500044107437,0.16535000503063202,0.15755000710487366,0.17204999923706055,0.06310000270605087,0.0013000000035390258,0.14014999568462372,0.11469999700784683
K0790_L7,34.084858,-118.228085,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,58.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
K0790_T9,34.084974,-118.228104,18.3,12.0,54.0,35.86,29.9,7.7,22.2,14.4,22.5,23.2,14.1,397.0,91.0,0.0,99.0,255.0,5.0,13.0,232.0,Southern California/Northern Baja Coast,149.0,7.5,0.4,45.0,24.0,13.8,91.80513763427734,1.8338255137874482,229.84445286999068,0.8848928809165955,0.16558623313903809,0.16642720988073656,0.9638716649797866,0.26029467582702637,23.0,57.0,10.0,0.1624000072479248,0.13885000348091125,0.124549999833107,0.12364999949932098,0.13519999384880066,0.1773499995470047,0.1863500028848648,0.17499999701976776,0.1882999986410141,0.06785000115633011,0.00139999995008111,0.16599999368190765,0.12155000120401382
GL_DB1,34.154599,-118.276528,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,139.0814208984375,2.6831713015638736,165.77326277080445,0.9409082531929016,0.13767988979816437,0.13016963495133474,0.9583384492438937,0.11442150920629501,24.0,81.0,2.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13019999861717224,0.13490000367164612,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.05974999815225601,0.0013000000035390258,0.14904999732971191,0.12540000677108765
GL_DB2,34.155005,-118.275656,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,185.80418662507344,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.15995165705680847,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.148049995303154,0.1551000028848648,0.1460999995470047,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.148499995470047,0.13089999556541443
GL_PN1,34.154709,-118.276831,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,44.0,26.0,13.7,140.55747985839844,2.6831713015638736,165.77326277080445,0.9409082531929016,0.10308269411325455,0.06848780881811861,0.9583384492438937,0.12521077692508698,24.0,77.0,4.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13715000450611115,0.14014999568462372,0.1545500010251999,0.16245000064373016,0.1554500013589859,0.16940000653266907,0.059950001537799835,0.0013000000035390258,0.15665000677108765,0.13850000500679016
GL_PN2,34.15508,-118.275648,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,185.80418662507344,0.9409082531929016,0.14370834827423096,0.12634812924272043,0.9583384492438937,0.15995165705680847,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13590000569820404,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13089999556541443
K0591_A1,34.154982,-118.275753,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,183.90144208980877,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.1481218934059143,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13590000569820404,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13089999556541443
K0591_K6,34.154899,-118.276289,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.6815409772831158,183.90144208980877,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.11442150920629501,24.0,81.0,4.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13715000450611115,0.14014999568462372,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0591_T9,34.155174,-118.275233,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,141.48580932617188,1.256143569250775,188.31257160785,0.9409082531929016,0.14370834827423096,0.12129836791829407,0.9593475201127245,0.16660229861736298,23.0,82.0,4.0,0.16899999976158142,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13490000367164612,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013500000350177288,0.14904999732971191,0.13089999556541443
K0598_A1,34.154988,-118.275825,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,183.90144208980877,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.13400119543075562,24.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.1388999968767166,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0598_B2,34.154833,-118.277105,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,44.0,26.0,13.7,140.55747985839844,2.6831713015638736,165.77326277080445,0.9409082531929016,0.13767988979816437,0.13016963495133474,0.9583384492438937,0.12521077692508698,24.0,77.0,4.0,0.1673000007867813,0.14339999854564667,0.12780000269412994,0.13019999861717224,0.13439999520778656,0.1545500010251999,0.16245000064373016,0.1554500013589859,0.16940000653266907,0.059950001537799835,0.0013000000035390258,0.15665000677108765,0.12470000237226486
K0598_C3,34.155012,-118.275789,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.3109872586923563,183.90144208980877,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.13400119543075562,24.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.1388999968767166,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
K0598_L7,34.155135,-118.275632,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,1.256143569250775,183.90144208980877,0.9409082531929016,0.14370834827423096,0.12634812924272043,0.9583384492438937,0.15995165705680847,23.0,81.0,4.0,0.16904999315738678,0.14665000140666962,0.13165000081062317,0.13019999861717224,0.13590000569820404,0.155799999833107,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13089999556541443
K0598_M8,34.154898,-118.276468,18.1,12.5,54.0,36.9,30.2,7.1,23.1,14.1,22.5,23.2,13.7,381.0,85.0,0.0,98.0,235.0,5.0,12.0,219.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,48.0,23.0,13.7,140.55747985839844,2.5058724240281056,165.77326277080445,0.9409082531929016,0.13767988979816437,0.12129836791829407,0.9583384492438937,0.12521077692508698,24.0,81.0,4.0,0.1673000007867813,0.1445000022649765,0.13130000233650208,0.13715000450611115,0.14014999568462372,0.1545500010251999,0.15995000302791595,0.14810000360012054,0.15995000302791595,0.059950001537799835,0.0013000000035390258,0.14904999732971191,0.13269999623298645
GN_DB1,34.103142,-118.242312,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,106.70868741496123,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9524354467446153,0.17690585553646088,23.0,57.0,10.0,0.16355000436306,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
GN_DB2,34.103772,-118.242595,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,44.0,26.0,14.0,102.80101013183594,2.3772878424401096,218.55514830903311,0.9351190328598022,0.12772507965564728,0.10956443417701812,0.9563179391007456,0.15654543042182922,23.0,72.0,4.0,0.17534999549388885,0.1551000028848648,0.1432500034570694,0.15195000171661377,0.1582999974489212,0.1670999974012375,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.06975000351667404,0.00139999995008111,0.17865000665187836,0.13940000534057617
GN_PN1,34.103122,-118.242354,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,106.70868741496123,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9524354467446153,0.17690585553646088,23.0,57.0,10.0,0.16355000436306,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
GN_PN2,34.103449,-118.242681,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,104.26347351074219,2.45940783993591,104.87843781023918,0.9351190328598022,0.12772507965564728,0.10956443417701812,0.9586493249764246,0.15654543042182922,23.0,57.0,10.0,0.17534999549388885,0.1551000028848648,0.1432500034570694,0.15195000171661377,0.1582999974489212,0.1670999974012375,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.07240000367164612,0.00139999995008111,0.17865000665187836,0.13940000534057617
K0554_A1,34.103684,-118.242437,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,44.0,26.0,14.0,102.80101013183594,2.3772878424401096,218.55514830903311,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9562819952256815,0.17475081980228424,23.0,70.0,4.0,0.16355000436306,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07485000044107437,0.00139999995008111,0.19544999301433563,0.1581999957561493
K0554_E4,34.103784,-118.242623,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,44.0,26.0,14.0,102.80101013183594,2.3772878424401096,218.55514830903311,0.9351190328598022,0.12772507965564728,0.10956443417701812,0.9563179391007456,0.15654543042182922,23.0,72.0,4.0,0.17534999549388885,0.1551000028848648,0.1432500034570694,0.15195000171661377,0.1582999974489212,0.1670999974012375,0.17829999327659607,0.17374999821186066,0.18790000677108765,0.06975000351667404,0.00139999995008111,0.17865000665187836,0.13940000534057617
K0554_T9,34.103234,-118.242482,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,104.87843781023918,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9562819952256815,0.17475081980228424,23.0,57.0,10.0,0.16699999570846558,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
K0557_A1,34.103319,-118.242463,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,104.87843781023918,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9562819952256815,0.17475081980228424,23.0,57.0,10.0,0.16699999570846558,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
K0557_T9,34.10324,-118.242408,18.3,12.1,54.0,35.65,29.9,7.6,22.3,14.4,22.5,23.2,14.0,393.0,89.0,0.0,100.0,250.0,5.0,13.0,228.0,Southern California/Northern Baja Coast,289.0,7.5,0.4,43.0,26.0,14.1,102.48413848876953,1.0170118388637155,104.87843781023918,0.9351190328598022,0.13781432807445526,0.11515168557338194,0.9562819952256815,0.17690585553646088,23.0,57.0,10.0,0.16699999570846558,0.1543000042438507,0.1432500034570694,0.15195000171661377,0.1579499989748001,0.1680999994277954,0.17890000343322754,0.17374999821186066,0.18790000677108765,0.07445000112056732,0.00139999995008111,0.19460000097751617,0.1581999957561493
